[0.000000] (-) TimerEvent: {}
[0.000445] (fishbot_description) JobQueued: {'identifier': 'fishbot_description', 'dependencies': OrderedDict()}
[0.045032] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/__pycache__/display_robot.launch.cpython-310.pyc\n'}
[0.045061] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log\n'}
[0.045087] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/build_2025-04-11_17-05-19\n'}
[0.045114] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/build_2025-04-11_17-05-19/logger_all.log\n'}
[0.045140] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/build_2025-04-11_17-05-19/events.log\n'}
[0.045166] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/COLCON_IGNORE\n'}
[0.045191] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/latest\n'}
[0.045218] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/log/latest_build\n'}
[0.045243] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install\n'}
[0.045281] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/local_setup.bash\n'}
[0.045366] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/setup.bash\n'}
[0.045411] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/COLCON_IGNORE\n'}
[0.045437] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/local_setup.ps1\n'}
[0.045465] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/setup.zsh\n'}
[0.045491] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/_local_setup_util_sh.py\n'}
[0.045517] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/.colcon_install_layout\n'}
[0.045541] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/setup.sh\n'}
[0.045565] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/local_setup.zsh\n'}
[0.045591] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/local_setup.sh\n'}
[0.045615] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/_local_setup_util_ps1.py\n'}
[0.045649] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/install/setup.ps1\n'}
[0.045674] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/build\n'}
[0.045698] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/build/COLCON_IGNORE\n'}
[0.045723] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/build/.built_by\n'}
[0.045752] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/gazebo_sim.launch.py\n'}
[0.045777] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/launch/display_robot.launch.py\n'}
[0.045801] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf\n'}
[0.045826] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/first_robot.pdf\n'}
[0.045849] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot\n'}
[0.045873] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/fishbot.ros2_control.xacro\n'}
[0.045925] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/plugins\n'}
[0.045949] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/plugins/gazebo_sensor_plugin.xacro\n'}
[0.045972] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/plugins/gazebo_control_plugin.xacro\n'}
[0.045995] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/base.urdf.xacro\n'}
[0.046018] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/actuator\n'}
[0.046040] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/actuator/caster.urdf.xacro\n'}
[0.046062] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/actuator/wheel.urdf.xacro\n'}
[0.046085] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/common_inertia.xacro\n'}
[0.046107] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/sensor\n'}
[0.046128] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/sensor/imu.urdf.xacro\n'}
[0.046151] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/sensor/camera.urdf.xacro\n'}
[0.046174] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/sensor/laser.urdf.xacro\n'}
[0.046195] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/fishbot/fishbot.urdf.xacro\n'}
[0.046217] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/first_robot.urdf\n'}
[0.046238] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/first_robot.xacro\n'}
[0.046260] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/urdf/first_robot.gv\n'}
[0.046284] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/config\n'}
[0.046308] (fishbot_description) StdoutLine: {'line': b'-- Installing: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/config/fishbot_ros2_controller.yaml\n'}
[0.046333] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/config/display_robot_model.rviz\n'}
[0.046358] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/world\n'}
[0.046409] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/world/custom_room.world\n'}
[0.046434] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/world/room\n'}
[0.046460] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/world/room/model.config\n'}
[0.046485] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/world/room/model.sdf\n'}
[0.046510] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/ament_index/resource_index/package_run_dependencies/fishbot_description\n'}
[0.046535] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/ament_index/resource_index/parent_prefix_path/fishbot_description\n'}
[0.046559] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/environment/ament_prefix_path.sh\n'}
[0.046585] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/environment/ament_prefix_path.dsv\n'}
[0.046610] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/environment/path.sh\n'}
[0.046634] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/environment/path.dsv\n'}
[0.046658] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/local_setup.bash\n'}
[0.046739] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/local_setup.sh\n'}
[0.046769] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/local_setup.zsh\n'}
[0.046804] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/local_setup.dsv\n'}
[0.046829] (fishbot_description) StdoutLine: {'line': b'-- Installing: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/package.dsv\n'}
[0.046853] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/ament_index/resource_index/packages/fishbot_description\n'}
[0.046878] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/cmake/fishbot_descriptionConfig.cmake\n'}
[0.046902] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/cmake/fishbot_descriptionConfig-version.cmake\n'}
[0.046927] (fishbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/mi/FishRos/chapt6/chapt6_ws/install/fishbot_description/share/fishbot_description/package.xml\n'}
[0.047221] (fishbot_description) CommandEnded: {'returncode': 0}
[0.055210] (fishbot_description) JobEnded: {'identifier': 'fishbot_description', 'rc': 0}
[0.055539] (-) EventReactorShutdown: {}
